,fecha,programa,seccion,tags,tags_2,loc,titulo,titulo_2,subtiulo,texto,url,pos,crawl_day
0,2022-10-06,Hoy por Hoy,Sociedad,"Sociedad, Colegios mayores, Universidad, Estudiantes, Madrid, Acoso sexual, Machismo","Sociedad, Colegios mayores, Universidad, Estudiantes, Madrid, Acoso sexual, Machismo",Madrid,"""Putas, salid de vuestras madrigueras como conejas"": vergonzoso acoso machista a universitarias de los estudiantes de un colegio mayor de Madrid","""Putas, salid de vuestras madrigueras como conejas"": vergonzoso acoso machista a universitarias de los estudiantes de un colegio mayor de Madrid","Deplorables frases que se escucha gritar desde una ventana del colegio universitario a uno de los estudiantes y que es aclamado por el resto de residentes. El autor de las expresiones iniciales ha sido expulsado, según confirma el colegio mayor a la SER","MadridCondena y miedo son las reacciones más leídas en las redes sociales ante un vídeo difundido en Internet en el que se escucha a universitarios del Colegio Mayor privado y religioso Elías Ahuja adscrito a la Universidad Complutense dirigirse a las estudiantes residentes del Colegio Mayor femenino Santa Mónica, y que se sitúa justo enfrente del primero. ""Putas, salid de vuestras madrigueras como conejas... sois unas putas ninfómanas, os prometo que vais a follar todas en la capea, ¡vamos Ahuja!"": son las deplorables frases que se escucha gritar desde una ventaba del colegio universitario a uno de los estudiantes. Cuando acaba de berrear, el resto de las ventanas de la fachada se llenan de más jóvenes que gritan exacerbados y golpeando las persianas en un acto que parece organizado previamente.Más informaciónLa Fiscalía General del Estado ordena abrir una investigación sobre los gritos machistasExpulsado un universitarioEl suceso tuvo lugar el domingo por la noche y por ahora solo ha sido expulsado el autor de los gritos iniciales, según ha confirmado en Hoy por hoy el director del colegio. ""Condenamos radicalmente esas expresiones, son inaceptables e inexplicables"", ha asegurado Manuel García Artiga en una entrevista con Àngels Barceló. El director del colegio mayor ha confirmado que los alumnos se disculparán mediante ""una carta pública"" con las estudiantes del Santa Mónica y el colegio organizará un ""ciclo de conferencias"" en las que profesionales expliquen a los residentes ""cómo debe ser su forma de actuar en una sociedad democrática occidental"". ""Todos los implicados van a hacer un voluntariado para ayudar a colectivos que estén sufriendo en Madrid"", ha explicado García Artiga.Play/PauseManuel García Artiga, director Colegio Mayor Elías Ahuja: ""Es una forma que tienen de expresarse""05:58Mostrar OpcionesCerrarDescargarCompartirCerrarCompartirFacebookTwitterLinkedinWhatsappEmbeberEl código iframe se ha copiado en el portapapeles<iframe src=""https://cadenaser.com/embed/audio/460/1665046313857/"" width=""100%"" height=""360"" frameborder=""0"" allowfullscreen></iframe>La Universidad Complutense de Madrid ha movido ficha y ya ha anunciado que abrirá un expediente informativo a los alumnos del colegio mayor por lo sucedido. La Complutense, a la que está adscrito este colegio mayor, planea aplicar sanciones tanto al alumno que profiere esos insultos como al casi centenar de compañeros que lo jalean. La Complutense pretende ""analizar lo ocurrido y depurar responsabilidades"".🔴📻 Hablamos en directo con el director del Colegio Mayor masculino Elías Ahuja“Condenamos las expresiones. El vigilante de noche y yo mismo intentamos pararlo, pero no nos dio tiempo llegar. Vamos a aplicar con contundencia el régimen disciplinario” https://t.co/eNQHeWoDgr pic.twitter.com/aYaO9h6BqB— Hoy por Hoy (@HoyPorHoy) October 6, 2022

El comportamiento machista ha sido censurado en las redes sociales: ""Aterrorizada y con ganas de vomitar"", asegura una tuitera que opina que no es ""nada gracioso el borreguismo de los estudiantes"" del Elías Ahúja. Otro pide ""medidas contra la dirección del colegio"" si no expulsa a todos los participantes en el acoso"". Para otros se trata de ""niñatos"", pero muchos les califican de ""depredadores"" que dan ""pánico"". ""Jauría"".Acoso machista repetidoNo es la primera vez que se produce en el colegio mayor este reprochable comportamiento. De hecho, hay vídeos en la red social Tik Tok con gritos y coreografía similar del 18 de octubre de 2021.La periodista Ángela Ruiz cuenta en Twitter que ella también residió en el colegio mayor de en frente hace 10 años y ya entonces se vivían este tipo de situaciones: ""Yo fui una de esas ""Mónicas, putas"" y oí este tipo de gritos CADA DÍA durante los 2 cursos que pasé en el colegio mayo"", recuerda.Yo fui una de esas ""Mónicas, putas"" y oí este tipo de gritos CADA DÍA durante los 2 cursos que pasé en el colegio mayor. Han pasado 10 años de esto... https://t.co/z1UXzuzwUJ— Ángela Ruiz (@ahelaruiz) October 6, 2022

Los dos últimos tuits publicados por el Colegio Mayor privado Elías Ahúja son sendos retuits a Rocío Monasterio (Vox). En ese colegio residió además el expresidente del PP, Pablo Casado, mientras estudiaba su polémica carrera de Derecho en el Cardenal Cisneros. Precisamente Casado, que entonces tenía 19 años, publicó en el año 2000 en una revista de este colegio mayor un texto titulado Lupus Ahujus (lobo Ahujo) en el que hacía referencia a salir en manada a cazar lobas y zorras. Sobre esa especie, en referencia a los estudiantes que allí se alojaban decía: ""Se trata de una especie bastante evolucionada, con una masa craneoencefálica muy superior a la de otras manadas colindantes… es característico en él, por un lado, su anormal desarrollo hepático, que constituye una peculiar inmunidad a la ingestión de sustancias alcohólicas, y, por otro, la patente superioridad pélvica y genital con respecto a otras especies rivales"".""Es una de las especies más promiscuas y lascivas de la península ibérica, que puede representar un auténtico peligro para la integridad de cualquier hembra del reino animal que se halle en periodo de madurez sexual"".En otro de los párrafos, decía: ""Al entrar a formar parte de la manada, comienzan a aflorar en él instintos de voraz carnívoro para con toda clase de hembras en periodo fértil. Así se ha convertido en un feroz e infatigable cazador de carne fresca… entre sus presas más codiciadas se encuentran, como es obvio, las lobas. Aunque, si existe carestía de estas, recurre de buen grado a otras especies animales como cerdas, zorras, gallinas o cualquier especie de ave que le ponga los huevos"".Comunicado del colegio mayorTras el revuelo generado por el comportamiento de los estudiantes, y antes de la confirmación de la expulsión del autor de los gritos, el colegio mayor Elías Ahúja difundía un comunicado en el que calificaban de ""inaceptables"" las expresiones de los ""colegiales"", las condenaba y anunciaba que se aplicarán medidas que incluyen ""expulsiones"".""Ante la difusión de un vídeo en el que aparecen expresiones inaceptables por parte de un grupo de colegiales, la Dirección del Colegio Mayor Elías Ahuja quería comunicar lo siguiente:1. Condenamos rotundamente las manifestaciones vertidas por algunos colegiales. Las consideramos incomprensibles e inadmisibles, tanto en la forma como en el fondo. Además de ser totalmente contrarias al ideario y valores del centro. En consecuencia, como institución educativa, hemos tomado las siguientes decisiones para la corrección inmediata de estas conductas:- La aplicación de las medidas previstas en el Reglamento de Régimen Interno para los colegiales implicados, que en casos graves, como este, implica la expulsión.- Ofrecer disculpas públicas a la Dirección y colegialas del Colegio Mayor Santa Mónica.- La participación obligatoria de los colegiales en ciclo de conferencias en relación con la sensibilización.- La exigencia de colaboración de los colegiales en actividades solidarias y de voluntariado. La Dirección reafirma el compromiso del Colegio Mayor con una educación basada en valores como la amistad, el respeto, el sentido de comunidad, la solidaridad y la igualdad"".Ambos colegios mayores están situados uno frente al otro en la zona de Juan XXIII de Madrid.  / GOOGLE STREET VIEWAmpliarLa reacción de Bolaños, Sánchez y AlmeidaEl ministro de Presidencia, Félix Bolaños, se ha referido en la SER a este acoso machista: ""Me parece terrible, pone de manifiesto que hay que seguir apostando por políticas de igualdad. Las mujeres siguen sufriendo actitudes inaceptables en el siglo XXI y lo más preocupante es que está protagonizado por personas jóvenes. Insultarlas de esa manera atenta contra los valores democráticos"".📹 Félix Bolaños, ministro de @M_Presidencia ""Me parece terrible lo de este Colegio Mayor Elías Ahuja. Las mujeres siguen sufriendo actitudes inaceptables que siguen existiendo en la España de hoy día”  https://t.co/e9oT3LUHLH pic.twitter.com/1W3l7tSeEq— Hoy por Hoy (@HoyPorHoy) October 6, 2022

También se ha referido a lo sucedido el presidente del Gobierno. Pedro Sánchez ha asegurado en Twitter: ""No podemos tolerar estos comportamientos que generan odio y atentan contra las mujeres. Es especialmente doloroso ver que los protagonistas son personas jóvenes. Ni un paso atrás. Las políticas de igualdad son necesarias. ¡Basta ya de machismo!"".No podemos tolerar estos comportamientos que generan odio y atentan contra las mujeres. Es especialmente doloroso ver que los protagonistas son personas jóvenes.Ni un paso atrás. Las políticas de igualdad son necesarias.¡Basta ya de machismo! https://t.co/XHqHIGlq2A— Pedro Sánchez (@sanchezcastejon) October 6, 2022

El alcalde de Madrid, José Luis Martínez-Almeida, ha condenado también el comportamiento ""absolutamente lamentable y condenable"" de los jóvenes: ""La juventud no les exime de ese tipo de comportamientos"". El alcalde ha pedido suspender la capea a la que hace referencia el comentario sexista y ha asegurado que lo que pasó en el colegio mayor es un comportamiento ""machista y lamentable"" que no es lo que se espera de los jóvenes en Madrid.",https://www.cadenaser.com/nacional/2022/10/06/putas-salid-de-vuestras-madrigueras-como-conejas-vergonzoso-acoso-machista-a-universitarias-de-los-estudiantes-de-un-colegio-mayor-de-madrid-cadena-ser/,0,2022-10-06
1,2022-10-06,Hoy por Hoy,Sociedad,"Sociedad, Colegios mayores, Universidad, Estudiantes, Madrid, Acoso sexual, Machismo","Sociedad, Colegios mayores, Universidad, Estudiantes, Madrid, Acoso sexual, Machismo",Madrid,"""Putas, salid de vuestras madrigueras como conejas"": vergonzoso acoso machista a universitarias de los estudiantes de un colegio mayor de Madrid","""Putas, salid de vuestras madrigueras como conejas"": vergonzoso acoso machista a universitarias de los estudiantes de un colegio mayor de Madrid","Deplorables frases que se escucha gritar desde una ventana del colegio universitario a uno de los estudiantes y que es aclamado por el resto de residentes. El autor de las expresiones iniciales ha sido expulsado, según confirma el colegio mayor a la SER","MadridCondena y miedo son las reacciones más leídas en las redes sociales ante un vídeo difundido en Internet en el que se escucha a universitarios del Colegio Mayor privado y religioso Elías Ahuja adscrito a la Universidad Complutense dirigirse a las estudiantes residentes del Colegio Mayor femenino Santa Mónica, y que se sitúa justo enfrente del primero. ""Putas, salid de vuestras madrigueras como conejas... sois unas putas ninfómanas, os prometo que vais a follar todas en la capea, ¡vamos Ahuja!"": son las deplorables frases que se escucha gritar desde una ventaba del colegio universitario a uno de los estudiantes. Cuando acaba de berrear, el resto de las ventanas de la fachada se llenan de más jóvenes que gritan exacerbados y golpeando las persianas en un acto que parece organizado previamente.Más informaciónLa Fiscalía General del Estado ordena abrir una investigación sobre los gritos machistasExpulsado un universitarioEl suceso tuvo lugar el domingo por la noche y por ahora solo ha sido expulsado el autor de los gritos iniciales, según ha confirmado en Hoy por hoy el director del colegio. ""Condenamos radicalmente esas expresiones, son inaceptables e inexplicables"", ha asegurado Manuel García Artiga en una entrevista con Àngels Barceló. El director del colegio mayor ha confirmado que los alumnos se disculparán mediante ""una carta pública"" con las estudiantes del Santa Mónica y el colegio organizará un ""ciclo de conferencias"" en las que profesionales expliquen a los residentes ""cómo debe ser su forma de actuar en una sociedad democrática occidental"". ""Todos los implicados van a hacer un voluntariado para ayudar a colectivos que estén sufriendo en Madrid"", ha explicado García Artiga.Play/PauseManuel García Artiga, director Colegio Mayor Elías Ahuja: ""Es una forma que tienen de expresarse""05:58Mostrar OpcionesCerrarDescargarCompartirCerrarCompartirFacebookTwitterLinkedinWhatsappEmbeberEl código iframe se ha copiado en el portapapeles<iframe src=""https://cadenaser.com/embed/audio/460/1665046313857/"" width=""100%"" height=""360"" frameborder=""0"" allowfullscreen></iframe>La Universidad Complutense de Madrid ha movido ficha y ya ha anunciado que abrirá un expediente informativo a los alumnos del colegio mayor por lo sucedido. La Complutense, a la que está adscrito este colegio mayor, planea aplicar sanciones tanto al alumno que profiere esos insultos como al casi centenar de compañeros que lo jalean. La Complutense pretende ""analizar lo ocurrido y depurar responsabilidades"".🔴📻 Hablamos en directo con el director del Colegio Mayor masculino Elías Ahuja“Condenamos las expresiones. El vigilante de noche y yo mismo intentamos pararlo, pero no nos dio tiempo llegar. Vamos a aplicar con contundencia el régimen disciplinario” https://t.co/eNQHeWoDgr pic.twitter.com/aYaO9h6BqB— Hoy por Hoy (@HoyPorHoy) October 6, 2022

El comportamiento machista ha sido censurado en las redes sociales: ""Aterrorizada y con ganas de vomitar"", asegura una tuitera que opina que no es ""nada gracioso el borreguismo de los estudiantes"" del Elías Ahúja. Otro pide ""medidas contra la dirección del colegio"" si no expulsa a todos los participantes en el acoso"". Para otros se trata de ""niñatos"", pero muchos les califican de ""depredadores"" que dan ""pánico"". ""Jauría"".Acoso machista repetidoNo es la primera vez que se produce en el colegio mayor este reprochable comportamiento. De hecho, hay vídeos en la red social Tik Tok con gritos y coreografía similar del 18 de octubre de 2021.La periodista Ángela Ruiz cuenta en Twitter que ella también residió en el colegio mayor de en frente hace 10 años y ya entonces se vivían este tipo de situaciones: ""Yo fui una de esas ""Mónicas, putas"" y oí este tipo de gritos CADA DÍA durante los 2 cursos que pasé en el colegio mayo"", recuerda.Yo fui una de esas ""Mónicas, putas"" y oí este tipo de gritos CADA DÍA durante los 2 cursos que pasé en el colegio mayor. Han pasado 10 años de esto... https://t.co/z1UXzuzwUJ— Ángela Ruiz (@ahelaruiz) October 6, 2022

Los dos últimos tuits publicados por el Colegio Mayor privado Elías Ahúja son sendos retuits a Rocío Monasterio (Vox). En ese colegio residió además el expresidente del PP, Pablo Casado, mientras estudiaba su polémica carrera de Derecho en el Cardenal Cisneros. Precisamente Casado, que entonces tenía 19 años, publicó en el año 2000 en una revista de este colegio mayor un texto titulado Lupus Ahujus (lobo Ahujo) en el que hacía referencia a salir en manada a cazar lobas y zorras. Sobre esa especie, en referencia a los estudiantes que allí se alojaban decía: ""Se trata de una especie bastante evolucionada, con una masa craneoencefálica muy superior a la de otras manadas colindantes… es característico en él, por un lado, su anormal desarrollo hepático, que constituye una peculiar inmunidad a la ingestión de sustancias alcohólicas, y, por otro, la patente superioridad pélvica y genital con respecto a otras especies rivales"".""Es una de las especies más promiscuas y lascivas de la península ibérica, que puede representar un auténtico peligro para la integridad de cualquier hembra del reino animal que se halle en periodo de madurez sexual"".En otro de los párrafos, decía: ""Al entrar a formar parte de la manada, comienzan a aflorar en él instintos de voraz carnívoro para con toda clase de hembras en periodo fértil. Así se ha convertido en un feroz e infatigable cazador de carne fresca… entre sus presas más codiciadas se encuentran, como es obvio, las lobas. Aunque, si existe carestía de estas, recurre de buen grado a otras especies animales como cerdas, zorras, gallinas o cualquier especie de ave que le ponga los huevos"".Comunicado del colegio mayorTras el revuelo generado por el comportamiento de los estudiantes, y antes de la confirmación de la expulsión del autor de los gritos, el colegio mayor Elías Ahúja difundía un comunicado en el que calificaban de ""inaceptables"" las expresiones de los ""colegiales"", las condenaba y anunciaba que se aplicarán medidas que incluyen ""expulsiones"".""Ante la difusión de un vídeo en el que aparecen expresiones inaceptables por parte de un grupo de colegiales, la Dirección del Colegio Mayor Elías Ahuja quería comunicar lo siguiente:1. Condenamos rotundamente las manifestaciones vertidas por algunos colegiales. Las consideramos incomprensibles e inadmisibles, tanto en la forma como en el fondo. Además de ser totalmente contrarias al ideario y valores del centro. En consecuencia, como institución educativa, hemos tomado las siguientes decisiones para la corrección inmediata de estas conductas:- La aplicación de las medidas previstas en el Reglamento de Régimen Interno para los colegiales implicados, que en casos graves, como este, implica la expulsión.- Ofrecer disculpas públicas a la Dirección y colegialas del Colegio Mayor Santa Mónica.- La participación obligatoria de los colegiales en ciclo de conferencias en relación con la sensibilización.- La exigencia de colaboración de los colegiales en actividades solidarias y de voluntariado. La Dirección reafirma el compromiso del Colegio Mayor con una educación basada en valores como la amistad, el respeto, el sentido de comunidad, la solidaridad y la igualdad"".Ambos colegios mayores están situados uno frente al otro en la zona de Juan XXIII de Madrid.  / GOOGLE STREET VIEWAmpliarLa reacción de Bolaños, Sánchez y AlmeidaEl ministro de Presidencia, Félix Bolaños, se ha referido en la SER a este acoso machista: ""Me parece terrible, pone de manifiesto que hay que seguir apostando por políticas de igualdad. Las mujeres siguen sufriendo actitudes inaceptables en el siglo XXI y lo más preocupante es que está protagonizado por personas jóvenes. Insultarlas de esa manera atenta contra los valores democráticos"".📹 Félix Bolaños, ministro de @M_Presidencia ""Me parece terrible lo de este Colegio Mayor Elías Ahuja. Las mujeres siguen sufriendo actitudes inaceptables que siguen existiendo en la España de hoy día”  https://t.co/e9oT3LUHLH pic.twitter.com/1W3l7tSeEq— Hoy por Hoy (@HoyPorHoy) October 6, 2022

También se ha referido a lo sucedido el presidente del Gobierno. Pedro Sánchez ha asegurado en Twitter: ""No podemos tolerar estos comportamientos que generan odio y atentan contra las mujeres. Es especialmente doloroso ver que los protagonistas son personas jóvenes. Ni un paso atrás. Las políticas de igualdad son necesarias. ¡Basta ya de machismo!"".No podemos tolerar estos comportamientos que generan odio y atentan contra las mujeres. Es especialmente doloroso ver que los protagonistas son personas jóvenes.Ni un paso atrás. Las políticas de igualdad son necesarias.¡Basta ya de machismo! https://t.co/XHqHIGlq2A— Pedro Sánchez (@sanchezcastejon) October 6, 2022

El alcalde de Madrid, José Luis Martínez-Almeida, ha condenado también el comportamiento ""absolutamente lamentable y condenable"" de los jóvenes: ""La juventud no les exime de ese tipo de comportamientos"". El alcalde ha pedido suspender la capea a la que hace referencia el comentario sexista y ha asegurado que lo que pasó en el colegio mayor es un comportamiento ""machista y lamentable"" que no es lo que se espera de los jóvenes en Madrid.",https://www.cadenaser.com/nacional/2022/10/06/putas-salid-de-vuestras-madrigueras-como-conejas-vergonzoso-acoso-machista-a-universitarias-de-los-estudiantes-de-un-colegio-mayor-de-madrid-cadena-ser/,1,2022-10-06
2,2022-10-06,Hora 14,Sociedad,"Sociedad, Colegios mayores, Machismo, Sexismo","Sociedad, Colegios mayores, Machismo, Sexismo",Madrid,"""El 'Mónicas, putas' lo escuchaba cada día"": la 'tradición' machista que lleva años instaurada en el Elías Ahuja","""El 'Mónicas, putas' lo escuchaba cada día"": la 'tradición' machista que lleva años instaurada en el Elías Ahuja","Una antigua residente del colegio femenino que está en frente relata lo ""normalizado"" que estaba esa situación, tras la difusión de un vídeo en el que  universitarios escenifican una coreografía bajo los gritos de: ""Putas, salid de vuestras madrigueras como conejas... sois unas putas ninfómanas, os prometo que vais a follar todas en la capea, ¡vamos Ahuja!""","MadridLa imagen de los estudiantes del Colegio Mayor Elías Ahuja de Madrid gritando soflamas machistas a las chicas de residen en el centro de en frente ha sacudido España este jueves. El director de la residencia masculina ha confirmado en Hoy por Hoy que el autor de las expresiones al comienzo ha sido expulsado y condenaba los hemos como ""inaceptables"" pero lo cierto es que no era la primera vez que ocurría. En redes se han mostrado imágenes similares de años anteriores y la periodista Ángela Ruiz, que fue residente hace 10 años, recordaba en Hora 14 que ya entonces vivía situaciones parecidas: ""El 'Mónicas, putas' lo he escuchado cada día. Era una cosa que teníamos normalizada, que no debería ser así, pero no éramos conscientes de todo lo que  somos hoy"", lamenta y reconoce que nunca hablaron con ningún responsable sobre esos hechos.Yo fui una de esas ""Mónicas, putas"" y oí este tipo de gritos CADA DÍA durante los 2 cursos que pasé en el colegio mayor. Han pasado 10 años de esto... https://t.co/z1UXzuzwUJ— Ángela Ruiz (@ahelaruiz) October 6, 2022

La Universidad Complutense ha anunciado que abrirá un expediente informativo a los alumnos de ese colegio. La vicerrectora de alumnos, María de la Fuente, señala en la SER que se investigará lo ocurrido para dirimir responsabilidades: ""En función de la tipificación del hecho, se aplicará la sanción, que puede ser la expulsión"". Hace tan solo unas semanas presentó un plan antinovatadas y lamenta profundamente ""la falta de conciencia de que son actitudes antidemocráticas"": ""Nos asusta mucho"". Se refiere a este caso como el de una ""puesta en escena muy violenta que parece una manada"".Más informaciónLa Fiscalía General del Estado ordena abrir una investigación sobre los gritos machistasLa SER ha recogido testimonios de estudiantes a las puertas de ambas residencias y tanto ellos como ellas restan importancia a lo ocurrido. Hablan de ""broma"" y ""tradición"" y destacan las buenas relaciones entre ambos centros.Play/PauseMostrar OpcionesManuel García Artiga, director Colegio Mayor Elías Ahuja: ""Es una forma que tienen de expresarse""05:58CerrarDescargarCompartirCerrarCompartirFacebookTwitterLinkedinWhatsappEmbeberEl código iframe se ha copiado en el portapapeles<iframe src=""https://cadenaser.com/embed/audio/460/1665046313857/"" width=""100%"" height=""360"" frameborder=""0"" allowfullscreen></iframe>",https://www.cadenaser.com/nacional/2022/10/06/el-monicas-putas-lo-escuchaba-cada-dia-la-tradicion-machista-que-lleva-anos-instaurada-en-el-elias-ahuja-cadena-ser/,2,2022-10-06
3,2022-10-06,Sociedad,Sociedad,"Sociedad, Incendios, Explosiones, Emergencias","Sociedad, Incendios, Explosiones, Emergencias",Madrid,Muere un niño de cinco años tras una explosión en el local comercial de un edificio de Alcorcón (Madrid),Muere un niño de cinco años tras una explosión en el local comercial de un edificio de Alcorcón (Madrid),"La madre del fallecido y otro hijo pequeño, de nueve meses, se encuentran heridos graves e ingresados en el hospital","MadridUn niño de cinco años ha muerto este jueves por la tarde en Alcorcón (Madrid) tras la fuerte explosión registrada en unos locales comerciales de la calle Oslo, 45. La víctima ha entrado en parada cardiorrespiratoria tras sufrir una intoxicación por inhalación de humo. Los servicios de emergencias han intentado reanimarle durante 35 minutos, sin éxito. La madre del fallecido y otro hijo pequeño se encuentran heridos graves. Todos estaban en el mismo domicilio.El bebé, de 9 meses y hermano del fallecido, ha sido trasladado al Hospital de La Paz por el SUMMA 112. Su pronóstico es grave. Estaba en parada a la llegada de los sanitarios, pero han podido revertirla y estabilizarle. La madre, de 30 años de edad, ha sido trasladada muy grave al Hospital de Getafe. Ambos presentan intoxicación por inhalación de humo.Explosión con posterior incendio en la calle Oslo en #Alcorcon. Ya no hay fuego en el edificio. #BomberosCM y @alcorconbombero están trabajando para asegurar que no haya humo en las escaleras del edificio. #SUMMA112 atiende a tres miembros de una familia, dos menores, graves. pic.twitter.com/9pQCIsa7BB— 112 Comunidad de Madrid (@112cmadrid) October 6, 2022

El humo del incendio se ha extendido hacia el bloque superior, en total son seis pisos con varias viviendas. El SUMMA112 también ha atendido a ocho vecinos con pronóstico moderado y a varios más de carácter leve. Todos por intoxicación por inhalación de humo. Algunos de ellos han tenido que ser trasladados al hospital. Otros afectados han sido atendidos y dados de alta en el momento. Los vecinos de cuatro portales, un total de 28 familias, van a ser alojadas en  hoteles esta noche.En espera de los resultados de la investigación, una rotura en la tubería de gas cuando estaban trabajando los operarios ha podido ser la causa de la explosión y el posterior incendio. Las llamas han quemado las balas de lana de roca que iban a utilizarse para la insonorización del local y esto ha provocado la expansión de un denso humo por el edificio de viviendas. En la extinción, han trabajado varias dotaciones de Bomberos de Alcorcón y de la Comunidad de Madrid. La presidenta de la Comunidad de Madrid, Isabel Díaz Ayuso, ha mandado el pésame a la familia del menor fallecido y le desea una pronta recuperación al resto de heridos.Nuestro más sentido pésame a la familia del menor fallecido en la explosión de Alcorcón y nuestros deseos de una pronta recuperación de los heridos. Los afectados tendrán todo el apoyo que necesiten de la Comunidad de Madrid.— Isabel Díaz Ayuso (@IdiazAyuso) October 6, 2022

",https://www.cadenaser.com/nacional/2022/10/06/una-explosion-en-un-edificio-de-alcorcon-deja-tres-heridos-graves-dos-de-ellos-menores-cadena-ser/,4,2022-10-06
4,2022-10-05,Hora 25,Enrique Ossorio Crespo,"Enrique Ossorio Crespo, Madrid, Coronavirus","Enrique Ossorio Crespo, Madrid, Coronavirus",Madrid,"""¿Ha hablado él con las familias?"": los dos minutos de Aimar Bretos sobre las palabras del vicepresidente de Madrid y las residencias","""¿Ha hablado él con las familias?"": los dos minutos de Aimar Bretos sobre las palabras del vicepresidente de Madrid y las residencias",Hoy el vicepresidente de la Comunidad de Madrid y portavoz del gobierno regional ha justificado que no se debata en la Asamblea sobre el fallecimiento de miles de ancianos de las residencias de Madrid durante lo peor de la pandemia,"MadridEnrique Ossorio ha rechazado hoy que se debata en la Asamblea de Madrid sobre el fallecimiento de miles de ancianos en las residencias de la comunidad durante la primera ola de COVID-19. ""Esta comisión solo tiene interés electoral y va a causar un daño a los familiares que podrán pensar '¿Se podría haber evitado?' Creo que eso las familias ya lo han superado y volver a esto, por interés electoral, no es procedente"", ha dicho Ossorio.Recordemos que tanto PP como Vox evitaron en un primer momento abrir una comisión de investigación parlamentaria sobre lo que sucedió en 2020. Ahora, gracias a una proposición de Más Madrid se podrá llevar a cabo una comisión de estudio en la asamblea para comprobar el estado de las residencias de mayores.Aimar Bretos ha querido valorar las palabras del vicepresidente de la comunidad al inicio de Hora 25. ""El Gobierno de la Comunidad de Madrid quiere impedir que se cree una comisión de estudio sobre el estado de las residencias de mayores. Una comisión, en la que, obviamente, se tendría que analizar qué pasó allí para que miles de personas murieran durante lo peor de la pandemia"", ha explicado el periodista. Hace una semana estuvo en este mismo programa Alberto Reyero, exconsejero de Políticas Sociales de la Comunidad de Madrid y Bretos ha querido recordar sus palabras: ""Nos contó que existía un protocolo que impidió derivar a los hospitales a personas que estaban en las residencias y que no recibieron la atención sanitaria que necesitaban. Él, Alberto Reyero, llegó a mandar un mail advirtiendo de que estas personas iban a morir de forma indigna, pero no surtió ningún efecto"".Y termina con varias preguntas: ""¿Qué familias han superado la muerte de un familiar al que no se derivó a un hospital? ¿Ha hablado él con esas familias para saber si prefieren el silencio para lo que él llama olvidar o superar o si prefieren la verdad para que algo así no pueda volver a pasar?""Play/Pause""¿Ha hablado él con las familias?"": los dos minutos de Aimar Bretos sobre las palabras del vicepresidente de Madrid y las residencias01:43Mostrar OpcionesCerrarDescargarCompartirCerrarCompartirFacebookTwitterLinkedinWhatsappEmbeberEl código iframe se ha copiado en el portapapeles<iframe src=""https://cadenaser.com/embed/audio/460/1664992609625/"" width=""100%"" height=""360"" frameborder=""0"" allowfullscreen></iframe>",https://www.cadenaser.com/nacional/2022/10/05/ha-hablado-el-con-las-familias-los-dos-minutos-de-aimar-bretos-sobre-las-palabras-del-vicepresidente-de-madrid-y-las-residencias-cadena-ser/,5,2022-10-06
